date,campaign_id,campaign_name,campaign_profile,channel,region,device,impressions,clicks,conversions,spend,revenue,budget,ctr_sql,cvr_sql,cpa_sql,roi_sql,budget_utilization,anomaly_flag,rolling_spend_mean_7,rolling_ctr_mean_7,rolling_cvr_mean_7,rolling_roi_mean_7,spend_spike_flag,ctr_drop_flag,cvr_drop_flag,negative_roi_flag,python_anomaly_score,python_anomaly_label
2024-03-03,4,Campaign_4,high_performer,Display,South,Desktop,23477,1623,279,2450.95,32431.72,3065.7,0.0691,0.1719,8.78,12.23,0.7995,,2118.485714285714,0.0809857142857143,0.1511428571428571,12.095714285714283,0,0,0,0,0,Normal
2024-03-04,4,Campaign_4,high_performer,Display,South,Desktop,28299,1796,317,3129.93,33954.31,4218.62,0.0635,0.1765,9.87,9.85,0.7419,,2434.8814285714284,0.07832857142857143,0.1614142857142857,12.154285714285715,0,0,0,0,0,Normal
2024-03-05,4,Campaign_4,high_performer,Display,South,Desktop,28661,2348,277,2338.22,18960.15,2935.88,0.0819,0.118,8.44,7.11,0.7964,,2601.082857142857,0.0813,0.1626285714285714,12.15857142857143,0,0,0,0,0,Normal
2024-03-06,4,Campaign_4,high_performer,Display,South,Desktop,20652,2244,338,2666.24,33951.36,3288.8,0.1087,0.1506,7.89,11.73,0.8107,,2571.0014285714283,0.08428571428571428,0.15885714285714284,12.047142857142859,0,0,0,0,0,Normal
2024-03-07,4,Campaign_4,high_performer,Display,South,Desktop,12215,1264,180,1087.83,18252.0,1384.29,0.1035,0.1424,6.04,15.78,0.7858,,2428.542857142857,0.08937142857142857,0.15517142857142857,13.315714285714288,0,0,0,0,0,Normal
2024-03-08,4,Campaign_4,high_performer,Display,South,Desktop,26696,2318,256,4074.89,23495.57,4832.51,0.0868,0.1104,15.92,4.77,0.8432,,2658.8142857142857,0.09027142857142857,0.14821428571428572,11.951428571428574,0,0,0,0,0,Normal
2024-03-09,4,Campaign_4,high_performer,Display,South,Desktop,23837,2584,353,3479.56,30347.04,3963.6,0.1084,0.1366,9.86,7.72,0.8779,,2746.802857142857,0.08884285714285713,0.14377142857142858,9.884285714285713,0,0,0,0,0,Normal
2024-03-10,4,Campaign_4,high_performer,Display,South,Desktop,23691,2697,415,2527.09,49675.04,3112.89,0.1138,0.1539,6.09,18.66,0.8118,,2757.68,0.09522857142857143,0.1412,10.802857142857144,0,0,0,0,0,Normal
2024-03-11,4,Campaign_4,high_performer,Display,South,Desktop,26607,2612,365,3151.83,42771.14,3878.75,0.0982,0.1397,8.64,12.57,0.8126,,2760.808571428571,0.1001857142857143,0.13594285714285714,11.191428571428572,0,0,0,0,0,Normal
2024-03-12,4,Campaign_4,high_performer,Display,South,Desktop,19186,1353,158,1100.03,9614.52,1438.12,0.0705,0.1168,6.96,7.74,0.7649,,2583.9242857142854,0.09855714285714287,0.13577142857142857,11.281428571428574,0,0,0,0,0,Normal
2024-03-13,4,Campaign_4,high_performer,Display,South,Desktop,13296,1563,221,2777.93,23301.93,3315.92,0.1176,0.1414,12.57,7.39,0.8378,,2599.88,0.09982857142857142,0.13445714285714286,10.661428571428573,0,0,0,0,0,Normal
2024-03-14,4,Campaign_4,high_performer,Display,South,Desktop,24782,1831,250,2895.45,29402.52,3737.72,0.0739,0.1365,11.58,9.15,0.7747,,2858.1114285714284,0.0956,0.1336142857142857,9.714285714285714,0,0,0,0,0,Normal
2024-03-15,4,Campaign_4,high_performer,Display,South,Desktop,20155,2329,275,3340.63,20164.25,3994.63,0.1156,0.1181,12.15,5.04,0.8363,,2753.2171428571423,0.09971428571428571,0.13471428571428573,9.752857142857142,0,0,0,0,0,Normal
2024-03-16,4,Campaign_4,high_performer,Display,South,Desktop,17722,1333,159,1603.28,18074.89,1763.79,0.0752,0.1193,10.08,10.27,0.909,,2485.1771428571424,0.09497142857142857,0.13224285714285713,10.117142857142856,0,0,0,0,0,Normal
2024-03-17,4,Campaign_4,high_performer,Display,South,Desktop,14176,888,142,1040.49,11863.74,1340.74,0.0626,0.1599,7.33,10.4,0.7761,,2272.805714285714,0.08765714285714286,0.1331,8.937142857142858,0,0,0,0,0,Normal
2024-03-18,4,Campaign_4,high_performer,Display,South,Desktop,24972,1874,271,2171.18,26936.82,2678.47,0.075,0.1446,8.01,11.41,0.8106,,2132.712857142857,0.08434285714285714,0.1338,8.77142857142857,0,0,0,0,0,Normal
2024-03-19,4,Campaign_4,high_performer,Display,South,Desktop,24602,1802,185,1506.51,13044.96,1983.61,0.0732,0.1027,8.14,7.66,0.7595,,2190.7814285714285,0.08472857142857142,0.13178571428571428,8.76,0,0,0,0,0,Normal
2024-03-20,4,Campaign_4,high_performer,Display,South,Desktop,24996,2578,373,3164.5,29683.45,4145.23,0.1031,0.1447,8.48,8.38,0.7634,,2246.0057142857145,0.08265714285714286,0.13225714285714285,8.901428571428571,0,0,0,0,0,Normal
2024-03-21,4,Campaign_4,high_performer,Display,South,Desktop,22230,2596,444,3165.69,47428.94,3859.24,0.1168,0.171,7.13,13.98,0.8203,,2284.6114285714284,0.08878571428571427,0.13718571428571427,9.59142857142857,0,0,0,0,0,Normal
2024-03-22,4,Campaign_4,high_performer,Display,South,Desktop,18696,1453,214,1210.07,21006.79,1483.42,0.0777,0.1473,5.65,16.36,0.8157,,1980.2457142857143,0.08337142857142857,0.14135714285714285,11.208571428571428,0,0,0,0,0,Normal
2024-03-23,4,Campaign_4,high_performer,Display,South,Desktop,26208,2216,365,3624.99,29174.98,4616.08,0.0846,0.1647,9.93,7.05,0.7853,,2269.0614285714287,0.08471428571428571,0.14784285714285714,10.748571428571427,0,0,0,0,0,Normal
2024-03-24,4,Campaign_4,high_performer,Display,South,Desktop,28673,3227,461,3493.14,39421.81,4202.63,0.1125,0.1429,7.58,10.29,0.8312,,2619.4399999999996,0.09184285714285714,0.14541428571428572,10.732857142857142,0,0,0,0,0,Normal
2024-03-25,4,Campaign_4,high_performer,Display,South,Desktop,29208,2787,292,3238.99,30189.21,3725.29,0.0954,0.1048,11.09,8.32,0.8695,,2771.9842857142858,0.09475714285714286,0.13972857142857142,10.29142857142857,0,0,0,0,0,Normal
2024-03-26,4,Campaign_4,high_performer,Display,South,Desktop,17634,1992,207,1974.31,16271.25,2532.9,0.113,0.1039,9.54,7.24,0.7795,,2838.8128571428574,0.10044285714285714,0.1399,10.231428571428571,0,0,0,0,0,Normal
2024-03-27,4,Campaign_4,high_performer,Display,South,Desktop,14749,1608,193,1722.87,13031.63,2040.29,0.109,0.12,8.93,6.56,0.8444,,2632.8657142857146,0.1012857142857143,0.13637142857142856,9.971428571428572,0,0,0,0,0,Normal
2024-03-28,4,Campaign_4,high_performer,Display,South,Desktop,17141,1432,210,2092.17,13588.54,2586.18,0.0835,0.1466,9.96,5.49,0.809,,2479.5057142857145,0.09652857142857142,0.1328857142857143,8.758571428571427,0,0,0,0,0,Normal
2024-03-29,4,Campaign_4,high_performer,Display,South,Desktop,24541,2332,410,1964.53,31127.02,2456.43,0.095,0.1758,4.79,14.84,0.7998,,2587.285714285714,0.099,0.13695714285714286,8.541428571428572,0,0,0,0,0,Normal
2024-03-30,4,Campaign_4,high_performer,Display,South,Desktop,23156,2167,352,3268.9,24754.52,4390.48,0.0936,0.1624,9.29,6.57,0.7445,,2536.4157142857143,0.10028571428571428,0.1366285714285714,8.472857142857142,0,0,0,0,0,Normal
2024-01-01,5,Campaign_5,unstable,Display,West,Tablet,12406,372,45,452.69,1897.2,503.83,0.03,0.121,10.06,3.19,0.8985,,,,,,0,0,0,0,0,Normal
2024-01-02,5,Campaign_5,unstable,Display,West,Tablet,13363,1313,163,2300.05,14815.72,2853.25,0.0983,0.1241,14.11,5.44,0.8061,,,,,,0,0,0,0,0,Normal
2024-01-03,5,Campaign_5,unstable,Display,West,Tablet,19106,1119,95,1433.28,9828.71,1582.36,0.0586,0.0849,15.09,5.86,0.9058,,1395.3400000000001,0.0623,0.11,4.83,0,0,0,0,0,Normal
2024-01-04,5,Campaign_5,unstable,Display,West,Tablet,16173,1233,168,1672.55,9483.29,2134.54,0.0762,0.1363,9.96,4.67,0.7836,,1464.6425,0.065775,0.116575,4.79,0,0,0,0,0,Normal
2024-01-05,5,Campaign_5,unstable,Display,West,Tablet,20112,1272,98,1479.66,7228.33,1765.06,0.0632,0.077,15.1,3.89,0.8383,,1467.6460000000002,0.06526000000000001,0.10866,4.61,0,0,0,0,0,Normal
2024-01-06,5,Campaign_5,unstable,Display,West,Tablet,14763,563,71,1077.12,6205.45,1353.14,0.0381,0.1261,15.17,4.76,0.796,,1402.5583333333334,0.060733333333333334,0.11156666666666666,4.635000000000001,0,1,0,0,1,Moderate
2024-01-07,5,Campaign_5,unstable,Display,West,Tablet,22758,1024,136,2023.44,14787.74,2543.46,0.045,0.1328,14.88,6.31,0.7955,,1491.2557142857145,0.05848571428571429,0.11460000000000001,4.874285714285714,0,0,0,0,0,Normal
2024-01-08,5,Campaign_5,unstable,Display,West,Tablet,20160,1288,79,1494.29,5111.86,1875.82,0.0639,0.0613,18.92,2.42,0.7966,,1640.0557142857142,0.06332857142857143,0.10607142857142858,4.764285714285714,0,0,1,0,1,Moderate
2024-01-09,5,Campaign_5,unstable,Display,West,Tablet,18989,1299,74,1602.68,3394.7,1896.56,0.0684,0.057,21.66,1.12,0.845,,1540.4314285714286,0.05905714285714286,0.09648571428571429,4.147142857142858,0,0,1,0,1,Moderate
2024-01-10,5,Campaign_5,unstable,Display,West,Tablet,24253,1210,162,2011.75,14094.57,2530.92,0.0499,0.1339,12.42,6.01,0.7949,,1623.07,0.057814285714285714,0.10348571428571429,4.168571428571428,0,0,0,0,0,Normal
2024-01-11,5,Campaign_5,unstable,Display,West,Tablet,17941,1221,169,3263.57,17895.25,4064.52,0.0681,0.1384,19.31,4.48,0.8029,Spend Spike,1850.3585714285714,0.05665714285714286,0.10378571428571429,4.1414285714285715,0,0,0,0,0,Normal
2024-01-12,5,Campaign_5,unstable,Display,West,Tablet,22561,2203,93,2875.8,8523.63,3669.92,0.0976,0.0422,30.92,1.96,0.7836,,2049.807142857143,0.061571428571428576,0.09881428571428572,3.8657142857142857,0,0,1,0,1,Moderate
2024-01-13,5,Campaign_5,unstable,Display,West,Tablet,19162,1311,113,2373.23,9508.84,2936.64,0.0684,0.0862,21.0,3.01,0.8081,,2234.9657142857145,0.0659,0.09311428571428572,3.6157142857142857,0,0,0,0,0,Normal
2024-01-14,5,Campaign_5,unstable,Display,West,Tablet,13518,1299,81,1088.69,6636.58,1367.3,0.0961,0.0624,13.44,5.1,0.7962,,2101.43,0.0732,0.08305714285714284,3.4428571428571426,0,0,0,0,0,Normal
2024-01-15,5,Campaign_5,unstable,Display,West,Tablet,27253,2649,152,4540.49,13598.54,5686.97,0.0972,0.0574,29.87,1.99,0.7984,,2536.6014285714286,0.07795714285714285,0.08249999999999999,3.3814285714285717,0,0,0,0,0,Normal
2024-01-16,5,Campaign_5,unstable,Display,West,Tablet,19619,1878,78,1750.75,8278.26,2248.2,0.0957,0.0415,22.45,3.73,0.7787,,2557.7542857142857,0.08185714285714285,0.0802857142857143,3.7542857142857144,0,0,1,0,1,Moderate
2024-01-17,5,Campaign_5,unstable,Display,West,Tablet,13813,967,68,750.13,5706.84,897.46,0.07,0.0703,11.03,6.61,0.8358,,2377.522857142857,0.08472857142857144,0.0712,3.8400000000000003,0,0,0,0,0,Normal
2024-01-18,5,Campaign_5,unstable,Display,West,Tablet,12082,1167,86,2286.97,4575.01,2900.14,0.0966,0.0737,26.59,1.0,0.7886,,2238.0085714285715,0.0888,0.061957142857142856,3.3428571428571425,0,0,0,0,0,Normal
2024-01-19,5,Campaign_5,unstable,Display,West,Tablet,28753,2283,150,4646.1,6885.16,6048.28,0.0794,0.0657,30.97,0.48,0.7682,,2490.9085714285716,0.08619999999999998,0.06531428571428571,3.1314285714285717,1,0,0,0,1,Moderate
2024-01-20,5,Campaign_5,unstable,Display,West,Tablet,14426,1123,34,1779.04,2819.63,2240.56,0.0778,0.0303,52.32,0.58,0.794,,2406.024285714286,0.08754285714285714,0.05732857142857143,2.7842857142857143,0,0,1,0,1,Moderate
2024-01-21,5,Campaign_5,unstable,Display,West,Tablet,22278,800,101,1446.47,4137.18,1680.93,0.0359,0.1263,14.32,1.86,0.8605,,2457.1357142857146,0.07894285714285713,0.06645714285714285,2.3214285714285716,0,1,0,0,1,Moderate
2024-01-22,5,Campaign_5,unstable,Display,West,Tablet,17039,1582,109,2115.38,6003.08,2642.69,0.0928,0.0689,19.41,1.84,0.8005,,2110.691428571429,0.07831428571428571,0.06810000000000001,2.3000000000000003,0,0,0,0,0,Normal
2024-01-23,5,Campaign_5,unstable,Display,West,Tablet,29910,2604,308,5037.37,32429.24,6226.51,0.0871,0.1183,16.36,5.44,0.809,,2580.2085714285713,0.07708571428571429,0.07907142857142857,2.5442857142857145,1,0,0,0,1,Moderate
2024-01-24,5,Campaign_5,unstable,Display,West,Tablet,13014,1028,89,825.16,5872.03,1097.62,0.079,0.0866,9.27,6.12,0.7518,,2590.9271428571433,0.07837142857142856,0.0814,2.474285714285714,0,0,0,0,0,Normal
2024-01-25,5,Campaign_5,unstable,Display,West,Tablet,17488,1560,203,3103.99,8617.46,4025.39,0.0892,0.1301,15.29,1.78,0.7711,,2707.644285714286,0.07731428571428571,0.08945714285714286,2.585714285714286,0,0,0,0,0,Normal
2024-01-26,5,Campaign_5,unstable,Display,West,Tablet,17307,1500,127,2253.81,6363.61,2920.93,0.0867,0.0847,17.75,1.82,0.7716,,2365.8885714285716,0.07835714285714286,0.09217142857142857,2.777142857142857,0,0,0,0,0,Normal
2024-01-27,5,Campaign_5,unstable,Display,West,Tablet,22751,1262,40,1453.28,3007.37,1795.41,0.0555,0.0317,36.33,1.07,0.8094,,2319.3514285714286,0.07517142857142857,0.09237142857142856,2.847142857142857,0,0,1,0,1,Moderate
2024-01-28,5,Campaign_5,unstable,Display,West,Tablet,15278,649,70,465.49,4803.01,619.57,0.0425,0.1079,6.65,9.32,0.7513,,2179.2114285714283,0.07611428571428572,0.08974285714285715,3.912857142857143,0,1,0,0,1,Moderate
2024-01-29,5,Campaign_5,unstable,Display,West,Tablet,14032,489,50,989.02,4849.44,1257.32,0.0348,0.1022,19.78,3.9,0.7866,,2018.302857142857,0.06782857142857143,0.0945,4.207142857142857,0,1,0,0,1,Moderate
2024-01-30,5,Campaign_5,unstable,Display,West,Tablet,12195,1145,41,1751.93,2371.51,2252.34,0.0939,0.0358,42.73,0.35,0.7778,Conversion Drop,1548.9542857142858,0.0688,0.08271428571428571,3.48,0,0,1,0,1,Moderate
2024-01-31,5,Campaign_5,unstable,Display,West,Tablet,26125,2432,327,2894.36,21192.79,3549.67,0.0931,0.1345,8.85,6.32,0.8154,,1844.554285714286,0.0708142857142857,0.08955714285714286,3.508571428571429,0,0,0,0,0,Normal
2024-02-01,5,Campaign_5,unstable,Display,West,Tablet,18972,975,88,1418.33,4714.2,1864.68,0.0514,0.0903,16.12,2.32,0.7606,,1603.7457142857145,0.06541428571428572,0.08387142857142858,3.585714285714286,0,0,0,0,0,Normal
2024-02-02,5,Campaign_5,unstable,Display,West,Tablet,28322,1505,47,1721.59,3390.73,2070.68,0.0531,0.0312,36.63,0.97,0.8314,,1527.7142857142858,0.06061428571428572,0.07622857142857144,3.4642857142857144,0,0,1,0,1,Moderate
2024-02-03,5,Campaign_5,unstable,Display,West,Tablet,17520,1388,173,2078.99,16480.02,2441.14,0.0792,0.1246,12.02,6.93,0.8516,,1617.1014285714284,0.064,0.08950000000000001,4.301428571428572,0,0,0,0,0,Normal
2024-02-04,5,Campaign_5,unstable,Display,West,Tablet,16733,556,71,590.64,4600.73,681.51,0.0332,0.1277,8.32,6.79,0.8667,,1634.98,0.06267142857142857,0.09232857142857143,3.94,0,1,0,0,1,Moderate
2024-02-05,5,Campaign_5,unstable,Display,West,Tablet,23803,1068,51,1138.05,2995.33,1347.36,0.0449,0.0478,22.31,1.63,0.8447,,1656.27,0.06411428571428572,0.08455714285714286,3.615714285714286,0,0,1,0,1,Moderate
2024-02-06,5,Campaign_5,unstable,Display,West,Tablet,22602,1458,110,1958.7,8564.97,2495.59,0.0645,0.0754,17.81,3.37,0.7849,,1685.8085714285714,0.05991428571428571,0.09021428571428572,4.047142857142857,0,0,0,0,0,Normal
2024-02-07,5,Campaign_5,unstable,Display,West,Tablet,17618,1122,104,822.66,11040.43,1048.2,0.0637,0.0927,7.91,12.42,0.7848,,1389.8514285714284,0.055714285714285716,0.08424285714285715,4.918571428571428,0,0,0,0,0,Normal
2024-02-08,5,Campaign_5,unstable,Display,West,Tablet,16390,515,54,519.83,3641.23,688.21,0.0314,0.1049,9.63,6.0,0.7553,,1261.4942857142858,0.052857142857142866,0.08632857142857144,5.444285714285714,0,1,0,0,1,Moderate
2024-02-09,5,Campaign_5,unstable,Display,West,Tablet,12192,261,30,209.73,2195.94,260.1,0.0214,0.1149,6.99,9.47,0.8063,,1045.5142857142857,0.04832857142857143,0.0982857142857143,6.658571428571428,0,1,0,0,1,Moderate
2024-02-10,5,Campaign_5,unstable,Display,West,Tablet,21359,444,48,667.55,4729.36,871.38,0.0208,0.1081,13.91,6.08,0.7661,,843.88,0.039985714285714284,0.09592857142857143,6.537142857142858,0,1,0,0,1,Moderate
2024-02-11,5,Campaign_5,unstable,Display,West,Tablet,23186,993,87,1455.58,8477.45,1748.36,0.0428,0.0876,16.73,4.82,0.8325,,967.4428571428571,0.041357142857142856,0.09020000000000002,6.255714285714286,0,0,0,0,0,Normal
2024-02-12,5,Campaign_5,unstable,Display,West,Tablet,23181,1182,139,2426.25,7539.79,2736.52,0.051,0.1176,17.46,2.11,0.8866,,1151.4714285714285,0.04222857142857143,0.10017142857142858,6.324285714285715,1,0,0,0,1,Moderate
2024-02-13,5,Campaign_5,unstable,Display,West,Tablet,17991,1753,65,2931.85,2937.18,3500.24,0.0974,0.0371,45.11,0.0,0.8376,,1290.492857142857,0.04692857142857143,0.09469999999999999,5.842857142857143,1,0,1,0,2,Moderate
2024-02-14,5,Campaign_5,unstable,Display,West,Tablet,24508,1586,32,1633.84,2065.17,1949.39,0.0647,0.0202,51.06,0.26,0.8381,Conversion Drop,1406.3757142857141,0.04707142857142858,0.08434285714285714,4.105714285714286,0,0,1,0,1,Moderate
2024-02-15,5,Campaign_5,unstable,Display,West,Tablet,14890,1080,116,769.55,6407.46,973.8,0.0725,0.1074,6.63,7.33,0.7903,,1442.0499999999997,0.05294285714285713,0.0847,4.295714285714285,0,0,0,0,0,Normal
2024-02-16,5,Campaign_5,unstable,Display,West,Tablet,29889,2445,220,1955.25,20604.33,2436.1,0.0818,0.09,8.89,9.54,0.8026,,1691.4099999999999,0.06157142857142857,0.08114285714285714,4.305714285714286,0,0,0,0,0,Normal
2024-02-17,5,Campaign_5,unstable,Display,West,Tablet,14854,1102,125,795.58,6813.37,1017.0,0.0742,0.1134,6.36,7.56,0.7823,,1709.7,0.0692,0.0819,4.517142857142857,0,0,0,0,0,Normal
2024-02-18,5,Campaign_5,unstable,Display,West,Tablet,14942,1363,153,2810.97,14245.84,3511.71,0.0912,0.1123,18.37,4.07,0.8005,,1903.3271428571427,0.0761142857142857,0.08542857142857142,4.409999999999999,0,0,0,0,0,Normal
2024-02-19,5,Campaign_5,unstable,Display,West,Tablet,23748,1504,170,1745.18,11738.16,2230.68,0.0633,0.113,10.27,5.73,0.7824,,1806.0314285714287,0.07787142857142858,0.08477142857142858,4.927142857142857,0,0,0,0,0,Normal
2024-02-20,5,Campaign_5,unstable,Display,West,Tablet,17944,705,37,942.78,3831.3,1156.57,0.0393,0.0525,25.48,3.06,0.8152,,1521.8785714285714,0.06957142857142858,0.08697142857142857,5.364285714285714,0,1,1,0,2,Moderate
2024-02-21,5,Campaign_5,unstable,Display,West,Tablet,18539,1029,81,2199.74,5684.26,2721.82,0.0555,0.0787,27.16,1.58,0.8082,,1602.7214285714285,0.06825714285714286,0.09532857142857143,5.552857142857143,0,0,0,0,0,Normal
2024-02-22,5,Campaign_5,unstable,Display,West,Tablet,24226,1717,112,1896.03,5976.86,2414.9,0.0709,0.0652,16.93,2.15,0.7851,,1763.6471428571429,0.06802857142857142,0.0893,4.812857142857142,0,0,0,0,0,Normal
2024-02-23,5,Campaign_5,unstable,Display,West,Tablet,19957,499,57,964.3,4121.48,1297.78,0.025,0.1142,16.92,3.27,0.743,,1622.082857142857,0.05991428571428571,0.09275714285714286,3.9171428571428573,0,1,0,0,1,Moderate
2024-02-24,5,Campaign_5,unstable,Display,West,Tablet,12203,391,21,545.83,1228.09,663.11,0.032,0.0537,25.99,1.25,0.8231,,1586.4042857142854,0.053885714285714294,0.08422857142857143,3.015714285714286,0,1,1,0,2,Moderate
2024-02-25,5,Campaign_5,unstable,Display,West,Tablet,15191,1346,156,1808.32,8435.63,2221.61,0.0886,0.1159,11.59,3.66,0.814,,1443.1685714285716,0.05351428571428572,0.08474285714285713,2.9571428571428577,0,0,0,0,0,Normal
2024-02-26,5,Campaign_5,unstable,Display,West,Tablet,16172,1391,171,1493.26,13743.13,1866.24,0.086,0.1229,8.73,8.2,0.8001,,1407.1799999999998,0.05675714285714285,0.08615714285714285,3.31,0,0,0,0,0,Normal
2024-02-27,5,Campaign_5,unstable,Display,West,Tablet,20490,1940,229,3320.09,9251.67,4038.74,0.0947,0.118,14.5,1.79,0.8221,,1746.7957142857142,0.06467142857142857,0.0955142857142857,3.1285714285714286,1,0,0,0,1,Moderate
2024-02-28,5,Campaign_5,unstable,Display,West,Tablet,14850,323,22,605.82,1751.92,713.77,0.0218,0.0681,27.54,1.89,0.8488,,1519.0928571428574,0.05985714285714285,0.094,3.172857142857143,0,1,0,0,1,Moderate
2024-02-29,5,Campaign_5,unstable,Display,West,Tablet,12165,259,33,455.64,2033.69,516.31,0.0213,0.1274,13.81,3.46,0.8825,,1313.3228571428572,0.052771428571428566,0.10288571428571427,3.36,0,1,0,0,1,Moderate
2024-03-01,5,Campaign_5,unstable,Display,West,Tablet,25519,1357,100,1744.95,4485.3,2197.91,0.0532,0.0737,17.45,1.57,0.7939,,1424.844285714286,0.0568,0.09709999999999999,3.1171428571428565,0,0,0,0,0,Normal
2024-03-02,5,Campaign_5,unstable,Display,West,Tablet,12572,642,35,1024.17,3674.05,1364.49,0.0511,0.0545,29.26,2.59,0.7506,,1493.1785714285718,0.059528571428571424,0.09721428571428571,3.3085714285714283,0,0,1,0,1,Moderate
2024-03-03,5,Campaign_5,unstable,Display,West,Tablet,29722,1710,134,2464.49,13436.6,2995.07,0.0575,0.0784,18.39,4.45,0.8228,,1586.9171428571426,0.05508571428571428,0.09185714285714286,3.421428571428571,0,0,0,0,0,Normal
2024-03-04,5,Campaign_5,unstable,Display,West,Tablet,25878,2305,97,4811.85,8168.86,5990.03,0.0891,0.0421,49.61,0.7,0.8033,,2061.0014285714287,0.05552857142857143,0.08031428571428571,2.35,1,0,1,0,2,Moderate
2024-03-05,5,Campaign_5,unstable,Display,West,Tablet,12917,419,41,669.96,2154.75,855.06,0.0324,0.0979,16.34,2.22,0.7835,,1682.4114285714288,0.04662857142857143,0.07744285714285715,2.411428571428572,0,1,0,0,1,Moderate
2024-03-06,5,Campaign_5,unstable,Display,West,Tablet,24380,2338,85,4040.28,3548.55,4617.47,0.0959,0.0364,47.53,-0.12,0.875,,2173.0485714285714,0.05721428571428572,0.07291428571428571,2.1242857142857146,1,0,1,1,3,Severe
2024-03-07,5,Campaign_5,unstable,Display,West,Tablet,16627,1610,143,2306.72,9742.89,2626.02,0.0968,0.0888,16.13,3.22,0.8784,,2437.488571428571,0.06799999999999999,0.0674,2.09,0,0,0,0,0,Normal
2024-03-08,5,Campaign_5,unstable,Display,West,Tablet,21802,1470,38,1143.64,1604.44,1402.33,0.0674,0.0259,30.1,0.4,0.8155,Conversion Drop,2351.587142857143,0.07002857142857143,0.06057142857142857,1.922857142857143,0,0,1,0,1,Moderate
2024-03-09,5,Campaign_5,unstable,Display,West,Tablet,25455,1915,183,2781.28,19824.96,3534.63,0.0752,0.0956,15.2,6.13,0.7869,,2602.6028571428574,0.07347142857142856,0.06644285714285715,2.4285714285714284,0,0,0,0,0,Normal
